Title,Category,Language,Site,Level,Price,Rating,Duration,Skills,Number of viewers,Instructors,Program Type
Introduction to Tools for Robotics,Business,English,Future Learn,Intermediate,855,4.7,3,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Learn about Current Digital Workplace Trends,Business,English,Future Learn,Intermediate,855,4.7,2,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Introduction to Application of Robotic Tools,Business,English,Future Learn,Intermediate,855,4.7,2,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Dynamics 365: Customer Engagement for Sales,Business,English,Future Learn,Intermediate,855,4.7,3,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Microsoft Future Ready: Data Science Research Methods Using Python Programming,Business,English,Future Learn,Intermediate,855,4.7,3,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Microsoft Future Ready: Designing and Implementing an Azure AI Solution,Business,English,Future Learn,Intermediate,855,4.7,3,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Microsoft Future Ready: Ethics and Law in Data and Analytics,Business,English,Future Learn,Intermediate,855,4.7,3,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Microsoft Future Ready: Principles of Machine Learning with Python Programming,Business,English,Future Learn,Intermediate,855,4.7,5,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
A Beginner’s Guide to Becoming a Blockchain Developer with Overledger,Business,English,Future Learn,Intermediate,855,4.7,3,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
IT Ethics: Professionalism and Ethics in Computing,Business,English,Future Learn,Intermediate,855,4.7,3,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Intelligent Systems: An Introduction to Deep Learning and Autonomous Systems,Business,English,Future Learn,Intermediate,855,4.7,3,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Using AI to Gain a Competitive Edge for your Customer Experience (CX),Business,English,Future Learn,Intermediate,855,4.7,2,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Get Started with a Voice Assistant: Developing Alexa Skills,Business,English,Future Learn,Intermediate,855,4.7,3,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Introduction to Creative AI,Business,English,Future Learn,Intermediate,855,4.7,2,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
AI for Healthcare: Equipping the Workforce for Digital Transformation,Business,English,Future Learn,Intermediate,855,4.7,5,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Applied Artificial Intelligence: Computer Vision and Image Analysis,Business,English,Future Learn,Intermediate,855,4.7,4,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Applied Artificial Intelligence: Natural Language Processing,Business,English,Future Learn,Intermediate,855,4.7,3,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Applied Artificial Intelligence: Speech Recognition Systems,Business,English,Future Learn,Intermediate,855,4.7,3,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Microsoft Future Ready: Designing and Implementing an Azure AI Solution,Business,English,Future Learn,Intermediate,855,4.7,3,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Microsoft Future Ready: Ethics and Law in Data and Analytics,Business,English,Future Learn,Intermediate,855,4.7,3,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Microsoft Future Ready: Using Python Programming to Explore the Principles of Machine Learning,Business,English,Future Learn,Intermediate,855,4.7,5,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
AI Programming with Python for Beginners,Business,English,Future Learn,Intermediate,855,4.7,3,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
AI and Machine Learning Algorithms Using Python,Business,English,Future Learn,Intermediate,855,4.7,5,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Deep Learning on Azure with Python: AI for Beginners,Business,English,Future Learn,Intermediate,855,4.7,3,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Deep Learning on Azure with Python: Introduction to Deep Learning,Business,English,Future Learn,Intermediate,855,4.7,4,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Deep Learning on Azure with Python: Introduction to Machine Learning,Business,English,Future Learn,Intermediate,855,4.7,5,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Introduction to Artificial Intelligence and Machine Learning,Business,English,Future Learn,Intermediate,855,4.7,3,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Mastering Cloud Computing for AI: How to Use Microsoft Azure,Business,English,Future Learn,Intermediate,855,4.7,2,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Mathematics for Data Science: Essential Mathematics for Machine Learning and AI,Business,English,Future Learn,Intermediate,855,4.7,4,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Microsoft Future Ready: Essential Mathematics for Machine Learning and AI,Business,English,Future Learn,Intermediate,855,4.7,4,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Building a Future with Robots,Business,English,Future Learn,Intermediate,855,4.7,3,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
"The Laws of Digital Data, Content and Artificial Intelligence (AI)",Business,English,Future Learn,Intermediate,855,4.7,3,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Design a Feminist Chatbot,Business,English,Future Learn,Intermediate,855,4.7,4,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Introduction to Physical Computing,Business,English,Future Learn,Intermediate,855,4.7,2,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Containerised Applications on AWS,Business,English,Future Learn,Intermediate,855,4.7,4,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Exam Prep: AWS Certified Cloud Practitioner Foundations,Business,English,Future Learn,Intermediate,855,4.7,4,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
AWS: Essential Optimisation for Cloud Cost Management,Business,English,Future Learn,Intermediate,855,4.7,3,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
AWS Cloud Practitioner Essentials: Jumpstart your journey within the AWS Cloud,Business,English,Future Learn,Intermediate,855,4.7,7,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
AWS Cloud Technical Essentials,Business,English,Future Learn,Intermediate,855,4.7,4,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Microsoft Future Ready: Azure Cloud Fundamentals,Business,English,Future Learn,Intermediate,855,4.7,3,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Get Started with a Voice Assistant: Developing Alexa Skills,Business,English,Future Learn,Intermediate,855,4.7,3,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Microsoft Future Ready: Introduction to Azure Cloud for Data Scientists,Business,English,Future Learn,Intermediate,855,4.7,2,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Azure Cloud Fundamentals for Data Science with Python,Business,English,Future Learn,Intermediate,855,4.7,2,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Managing Big Data with R and Hadoop,Business,English,Future Learn,Intermediate,855,4.7,5,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
NFTs: A Practical Guide,Business,English,Future Learn,Intermediate,855,4.7,4,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Introduction to Digital Transformation and E-Commerce,Business,English,Future Learn,Intermediate,855,4.7,2,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
How to Implement Industry 4.0 Technologies,Business,English,Future Learn,Intermediate,855,4.7,3,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Digital Skills: Digital Skills for Work and Life,Business,English,Future Learn,Intermediate,855,4.7,2,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Digital Skills: Mobile,Business,English,Future Learn,Intermediate,855,4.7,3,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Introduction to Data Engineering with Microsoft Azure 2,Business,English,Future Learn,Intermediate,855,4.7,6,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Introduction to Microsoft Azure Fundamentals,Business,English,Future Learn,Intermediate,855,4.7,5,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
A Beginner’s Guide to Docker,Business,English,Future Learn,Intermediate,855,4.7,2,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Agile Project Management with Jira for Beginners,Business,English,Future Learn,Intermediate,855,4.7,2,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Essential Applications for Agile Scrum Project Management,Business,English,Future Learn,Intermediate,855,4.7,4,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Introduction to 5G and Wireless Mobile Communications,Business,English,Future Learn,Intermediate,855,4.7,2,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
User Management in Salesforce,Business,English,Future Learn,Intermediate,855,4.7,4,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
A Beginner’s Guide to Web Development with HTML5,Business,English,Future Learn,Intermediate,855,4.7,2,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Introduction to Networking Basics with CCNA,Business,English,Future Learn,Intermediate,855,4.7,3,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Introduction to Data Analytics for Investment,Business,English,Future Learn,Intermediate,855,4.7,4,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
R for Regression and Machine Learning in Investment,Business,English,Future Learn,Intermediate,855,4.7,2,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
Creating engaging content for Social Media,Business,English,Future Learn,Intermediate,855,4.7,1,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",16,Google Cloud Training,Free Course
